#N+,N2+,N3+,N4+,O+,O2+,O4+,NO+,N2O+,NO2+,H+,H2+,H3+,OH+,H2O+,H3O+,e,O-,O2-,O3-,O4-,NO-,N2O-,NO2-,NO3-,H-,OH-,N(2_D),N2(A_3_Sigma),N2(B_3_Pi),O(1_D),H,N,O,O2(a_1_Delta),O3,NO,N2O,NO2,NO3,N2O3,N2O4,N2O5,H2,OH,HO2,H2O2,HNO,HNO2,HNO3,N2,O2,H2O,Time(s),StepNo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,414.762,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,8.29561e+06,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5e-11,20000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,1.65907e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1e-10,40000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,2.48858e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1.5e-10,60000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,3.31808e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2e-10,80000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,4.14758e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2.5e-10,100000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,4.97706e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3e-10,120000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,5.80654e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3.5e-10,140000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,6.63602e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4e-10,160000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+18,0,0,7.46548e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4.5e-10,180000
